Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
MacStudio-Mid-Atlantic-192,CFJD20PVE0QG,org.disa_stig.audit.plist,0,Bob Brown,2025-02-24 12:11:25,macOS 15.3.1,,37078778
iMac-Midwest-193,7RPMSSJBZNLW,org.disa_stig.audit.plist,24,Abigail Hill,2025-02-24 22:07:26,macOS 14.7.4,"audit_set_macOS_security_policy
audit_files_group_configure
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_authentication
audit_flags_logins
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",69498771
MacBookPro-NorthCentral-194,LPQMDJOQQ35C,org.disa_stig.audit.plist,14,Frank Thomas,2025-02-24 14:04:43,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_authentication",71505021
MacStudio-Midwest-195,GMGS4F0LX7R9,org.disa_stig.audit.plist,0,Michael Scott,2025-02-24 14:20:57,macOS 14.5.0,,47895950
MacBookPro-Mid-Atlantic-196,LVHY2HTHI3A5,org.disa_stig.audit.plist,36,William Baker,2025-02-24 12:27:07,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_authentication
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_successful_auths
audit_flags_logins
audit_flags_administrator_actions
audit_set_macOS_security_policy",82409616
MacMini-Alaska-197,V6O7A29LF8BM,org.disa_stig.audit.plist,6,Benjamin Young,2025-02-24 04:44:40,macOS 14.7.4,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication",56809349
MacStudio-NewEngland-198,4IG3H38NBPIS,org.disa_stig.audit.plist,30,Grace Lee,2025-02-24 08:55:25,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_logins
audit_flags_successful_auths",93907043
MacBookAir-Mid-Atlantic-199,H3V5654L3NYX,org.disa_stig.audit.plist,13,William Baker,2025-02-24 02:16:10,macOS 14.2.1,"audit_flags_logins
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify",25571731
MacMini-Southwest-200,7ZM719GLJTS5,org.disa_stig.audit.plist,28,Ethan Walker,2025-02-24 17:14:20,macOS 14.5.0,"audit_flags_logins
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication
audit_set_macOS_security_policy",09175106
iMac-Midwest-201,SOPCPAQL1S4I,org.disa_stig.audit.plist,63,Alexander Moore,2025-02-24 03:18:22,macOS 14.2.1,"audit_flags_authentication
audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure",17421362
iMac-NorthCentral-202,BFE9MFKGTXHQ,org.disa_stig.audit.plist,9,Liam Roberts,2025-02-24 23:25:03,macOS 14.5.0,audit_files_group_configure,56299381
iMac-Southeast-203,IR9509IK2011,org.disa_stig.audit.plist,0,Frank Thomas,2025-02-24 10:16:16,macOS 14.2.1,,97278551
MacMini-MountainWest-204,S26QTS1J3Z45,org.disa_stig.audit.plist,54,John Doe,2025-02-24 06:14:07,macOS 14.5.0,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_logins",12894093
MacStudio-South-205,NA96TUSLNF43,org.disa_stig.audit.plist,58,Charlotte King,2025-02-24 06:08:11,macOS 14.7.4,"audit_flags_authentication
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_logins",13741032
MacBookPro-PacificNorthWest-206,ZUHIIU2NU75C,org.disa_stig.audit.plist,68,Mason Carter,2025-02-24 19:26:25,macOS 14.2.1,audit_flags_unsuccessful_auths,55590472
MacMini-NorthCentral-207,C5MRFFKPXUA3,org.disa_stig.audit.plist,0,Lucas Allen,2025-02-24 02:59:14,macOS 14.5.0,,53439104
MacBookAir-South-208,2095H9WTNXGX,org.disa_stig.audit.plist,15,Grace Lee,2025-02-24 02:17:08,macOS 14.7.4,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_authentication",05177296
MacBookPro-MountainWest-209,RRJJCF8D5V57,org.disa_stig.audit.plist,25,Emma Anderson,2025-02-24 11:51:26,macOS 14.7.4,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_configure_capacity_notify",35828561
MacMini-MountainWest-210,SRI1ZOEVQZXM,org.disa_stig.audit.plist,20,Henry Martin,2025-02-24 07:08:06,macOS 15.3.1,audit_set_macOS_security_policy,91289598
MacBookAir-Mid-Atlantic-211,1P5E2U3QST2C,org.disa_stig.audit.plist,38,Amelia Wright,2025-02-24 10:11:40,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure
audit_flags_successful_auths
audit_files_owner_configure",22650955
MacBookAir-South-212,O96WJY4J1C1L,org.disa_stig.audit.plist,61,Mason Carter,2025-02-24 18:05:20,macOS 15.3.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_authentication
audit_configure_capacity_notify",31885173
MacBookPro-NewEngland-213,VYLCWXLCDFZK,org.disa_stig.audit.plist,43,William Baker,2025-02-24 14:06:26,macOS 14.7.4,audit_flags_logins,76630282
MacBookAir-NorthCentral-214,KKS7VBD0REQ0,org.disa_stig.audit.plist,51,Emily Wilson,2025-02-24 04:28:21,macOS 14.7.4,audit_flags_unsuccessful_auths,72205183
MacBookPro-PacificNorthWest-215,HWT5PSCKLJTE,org.disa_stig.audit.plist,33,Olivia Harris,2025-02-24 09:39:57,macOS 15.3.1,"audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_successful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure",97396629
MacStudio-MountainWest-216,I8EGUE2FA13X,org.disa_stig.audit.plist,30,John Doe,2025-02-24 02:40:15,macOS 14.7.4,"audit_files_owner_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy",35097911
MacMini-NewEngland-217,BD9H070L95K6,org.disa_stig.audit.plist,70,Bob Brown,2025-02-24 13:58:39,macOS 14.2.1,"audit_flags_successful_auths
audit_files_group_configure",36247784
MacStudio-South-218,4XHH9MH5OV45,org.disa_stig.audit.plist,43,Henry Martin,2025-02-24 21:32:14,macOS 14.2.1,"audit_flags_successful_auths
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure
audit_flags_authentication
audit_flags_unsuccessful_auths",51544017
MacBookAir-Southwest-219,LTQE304MWFGD,org.disa_stig.audit.plist,54,Olivia Harris,2025-02-24 21:42:35,macOS 14.5.0,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins",13163672
MacBookPro-Alaska-220,8KTCJ4CBURXX,org.disa_stig.audit.plist,16,Ethan Walker,2025-02-24 03:53:10,macOS 14.5.0,audit_flags_administrator_actions,66758341
MacMini-NewEngland-221,DT82QVO2LN3F,org.disa_stig.audit.plist,15,John Doe,2025-02-24 15:43:15,macOS 15.3.1,"audit_files_group_configure
audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_authentication",85614465
MacMini-Alaska-222,I7KZZ81I1AVK,org.disa_stig.audit.plist,13,Olivia Harris,2025-02-24 18:49:49,macOS 14.5.0,audit_flags_unsuccessful_auths,74562699
MacBookPro-NewEngland-223,0DJ9LCP01BUS,org.disa_stig.audit.plist,0,Ethan Walker,2025-02-24 22:31:29,macOS 15.3.1,,13088828
MacStudio-NorthCentral-224,8C5CFASVGS5H,org.disa_stig.audit.plist,25,Noah Thompson,2025-02-24 16:27:48,macOS 14.7.4,"audit_flags_authentication
audit_flags_successful_auths
audit_files_owner_configure",88170720
iMac-PacificNorthWest-225,638Z8Y7SJ5GC,org.disa_stig.audit.plist,40,Michael Scott,2025-02-24 23:08:41,macOS 15.3.1,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_logins",59534306
iMac-South-226,X9FPZ6X5NOMO,org.disa_stig.audit.plist,26,David Clark,2025-02-24 20:03:06,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_logins
audit_files_owner_configure",85149402
MacMini-NorthCentral-227,6YCP9NZJF2AR,org.disa_stig.audit.plist,54,Charlotte King,2025-02-24 18:35:52,macOS 14.7.4,"audit_flags_authentication
audit_flags_administrator_actions",02863894
MacMini-NorthCentral-228,AFTISMAO7U1U,org.disa_stig.audit.plist,47,Grace Lee,2025-02-24 15:25:26,macOS 14.2.1,"audit_files_owner_configure
audit_files_group_configure",20764757
MacBookPro-South-229,L6OLG2UMV0AL,org.disa_stig.audit.plist,65,Michael Scott,2025-02-24 09:06:43,macOS 14.7.4,"audit_flags_logins
audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure",44448740
MacBookPro-Southwest-230,CQVKSUVZ1MEB,org.disa_stig.audit.plist,12,John Doe,2025-02-24 18:17:18,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_logins
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_owner_configure",20146104
MacStudio-Southeast-231,PV4OUEIY7PHV,org.disa_stig.audit.plist,63,David Clark,2025-02-24 23:30:58,macOS 14.5.0,"audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins",13823433
MacBookAir-Mid-Atlantic-232,406V23RAC525,org.disa_stig.audit.plist,45,Michael Scott,2025-02-24 05:41:12,macOS 15.3.1,"audit_flags_successful_auths
audit_flags_authentication
audit_flags_administrator_actions
audit_files_owner_configure
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_unsuccessful_auths",03980947
MacBookAir-MountainWest-233,ES10J99LUCK1,org.disa_stig.audit.plist,30,Frank Thomas,2025-02-24 09:38:58,macOS 15.3.1,"audit_files_group_configure
audit_flags_administrator_actions",24720857
MacBookPro-Mid-Atlantic-234,XIPNHQQ9CDX1,org.disa_stig.audit.plist,5,Frank Thomas,2025-02-24 12:44:01,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_logins
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_successful_auths",26471791
MacBookAir-Mid-Atlantic-235,E4CAKNI2UZZB,org.disa_stig.audit.plist,0,Alice Johnson,2025-02-24 08:24:37,macOS 14.7.4,,59043824
MacBookAir-Alaska-236,1E8CBH7XK3CV,org.disa_stig.audit.plist,35,Ava Martinez,2025-02-24 22:47:48,macOS 14.5.0,"audit_files_owner_configure
audit_flags_logins
audit_files_group_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy",75325971
MacBookPro-Southeast-237,YEHFAL2DA9LX,org.disa_stig.audit.plist,63,Mason Carter,2025-02-24 11:26:15,macOS 14.7.4,"audit_flags_authentication
audit_flags_unsuccessful_auths",00272201
MacBookPro-Alaska-238,Y1OV2OVI9Y5T,org.disa_stig.audit.plist,8,Benjamin Young,2025-02-24 01:28:50,macOS 14.5.0,"audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_successful_auths
audit_flags_administrator_actions",37002592
MacMini-PacificNorthWest-239,J4QRTNEMVC3N,org.disa_stig.audit.plist,64,Liam Roberts,2025-02-24 06:25:24,macOS 14.5.0,"audit_files_group_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_logins",31532797
MacMini-NorthCentral-240,KVAM1J78877L,org.disa_stig.audit.plist,0,Ethan Walker,2025-02-24 17:46:40,macOS 15.3.1,,53685732
MacStudio-Mid-Atlantic-241,LXGVXPK2YRHM,org.disa_stig.audit.plist,40,David Clark,2025-02-24 14:37:46,macOS 15.3.1,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_authentication
audit_flags_logins
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure",78390835
MacMini-Alaska-242,7GS64V1DD01G,org.disa_stig.audit.plist,45,Emma Anderson,2025-02-24 17:26:15,macOS 14.5.0,"audit_flags_authentication
audit_flags_successful_auths
audit_files_group_configure",74848725
MacStudio-Southeast-243,D4U5MM583EJM,org.disa_stig.audit.plist,52,Lucas Allen,2025-02-24 02:14:28,macOS 14.7.4,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_authentication",38965631
MacBookAir-NewEngland-244,GNZO3V3LCGRZ,org.disa_stig.audit.plist,67,William Baker,2025-02-24 08:48:53,macOS 14.7.4,"audit_files_group_configure
audit_flags_successful_auths
audit_flags_logins
audit_set_macOS_security_policy",23427820
MacBookPro-MountainWest-245,3IRD6JHVB4MA,org.disa_stig.audit.plist,43,Amelia Wright,2025-02-24 05:43:35,macOS 15.3.1,"audit_files_owner_configure
audit_set_macOS_security_policy",97316416
MacBookPro-Mid-Atlantic-246,M42EB3GGQ9TX,org.disa_stig.audit.plist,31,John Doe,2025-02-24 14:20:22,macOS 15.3.1,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_files_group_configure",78761074
MacMini-Midwest-247,YJEEL7HRKONK,org.disa_stig.audit.plist,16,David Clark,2025-02-24 13:58:51,macOS 15.3.1,"audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",95561473
MacStudio-Mid-Atlantic-248,FEQEGKH8ITYB,org.disa_stig.audit.plist,55,Emily Wilson,2025-02-24 18:37:57,macOS 14.7.4,"audit_flags_logins
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify",49010965
MacStudio-Southwest-249,RCIWE53OBIOQ,org.disa_stig.audit.plist,27,Noah Thompson,2025-02-24 00:35:11,macOS 14.2.1,"audit_flags_authentication
audit_files_owner_configure",96015148
MacBookAir-Alaska-250,YPXOOCL5GN07,org.disa_stig.audit.plist,6,Frank Thomas,2025-02-24 19:22:05,macOS 14.2.1,"audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_group_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",02576807
MacStudio-Alaska-251,F432XJZY2UJ1,org.disa_stig.audit.plist,53,Ethan Walker,2025-02-24 21:33:23,macOS 14.2.1,"audit_files_owner_configure
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_successful_auths",67420803
MacMini-PacificNorthWest-252,B2876IQYBI05,org.disa_stig.audit.plist,11,Benjamin Young,2025-02-24 01:09:40,macOS 15.3.1,"audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_flags_logins
audit_flags_administrator_actions",93036855
MacMini-Southeast-253,GTIWP4C659RQ,org.disa_stig.audit.plist,50,Ethan Walker,2025-02-24 06:22:13,macOS 14.5.0,"audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",60730744
MacStudio-NorthCentral-254,RB5751JM9I90,org.disa_stig.audit.plist,37,Amelia Wright,2025-02-24 21:54:27,macOS 14.7.4,"audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",63180667
MacBookAir-Alaska-255,BXCUET2R0AG8,org.disa_stig.audit.plist,22,Amelia Wright,2025-02-24 23:35:34,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure",81756457
MacMini-Southwest-256,8NW2V2TFU3WW,org.disa_stig.audit.plist,18,Amelia Wright,2025-02-24 03:34:15,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_logins",03063997
MacBookAir-NewEngland-257,O5IEBZN2ZNBZ,org.disa_stig.audit.plist,66,Olivia Harris,2025-02-24 03:45:03,macOS 15.3.1,audit_flags_logins,12112626
MacBookPro-Alaska-258,TP99JB0PJKYS,org.disa_stig.audit.plist,67,Emily Wilson,2025-02-24 21:21:48,macOS 15.3.1,audit_flags_authentication,69368950
MacMini-Southeast-259,6FK23JS24PFI,org.disa_stig.audit.plist,29,Frank Thomas,2025-02-24 14:19:11,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_logins
audit_files_owner_configure
audit_flags_successful_auths",40368379
iMac-Southeast-260,22UDSURH2KQY,org.disa_stig.audit.plist,41,Alice Johnson,2025-02-24 02:48:39,macOS 14.2.1,audit_flags_administrator_actions,43610191
iMac-South-261,BMF5101406T1,org.disa_stig.audit.plist,28,Emma Anderson,2025-02-24 12:30:52,macOS 14.5.0,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication",96054121
MacBookAir-Southeast-262,03J2B1BCJGCG,org.disa_stig.audit.plist,7,Sophia Lewis,2025-02-24 10:21:04,macOS 14.2.1,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_group_configure",37535200
MacBookPro-Mid-Atlantic-263,K07005Y64USL,org.disa_stig.audit.plist,68,Emily Wilson,2025-02-24 04:31:33,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_logins",48505379
MacMini-MountainWest-264,X1WM5NS3ZQ6L,org.disa_stig.audit.plist,59,Alexander Moore,2025-02-24 12:21:52,macOS 14.7.4,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_group_configure",39730769
iMac-Midwest-265,11UFCMCKHX7O,org.disa_stig.audit.plist,64,Sophia Lewis,2025-02-24 18:36:48,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_logins
audit_flags_successful_auths
audit_flags_authentication
audit_set_macOS_security_policy",07068924
MacBookAir-Alaska-266,8JWG22N8636D,org.disa_stig.audit.plist,41,Olivia Harris,2025-02-24 14:40:25,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_group_configure",88673157
MacStudio-Southeast-267,2J2Y3KUUDJ5R,org.disa_stig.audit.plist,19,Frank Thomas,2025-02-24 07:44:09,macOS 14.2.1,"audit_flags_logins
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure",97141904
iMac-PacificNorthWest-268,H3FDR5ANG928,org.disa_stig.audit.plist,0,Liam Roberts,2025-02-24 09:48:11,macOS 14.2.1,,71458438
MacBookPro-Southwest-269,HKPD87KAUZ3L,org.disa_stig.audit.plist,12,Olivia Harris,2025-02-24 02:13:13,macOS 14.5.0,"audit_files_owner_configure
audit_flags_successful_auths
audit_flags_logins
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_configure_capacity_notify",41958762
MacStudio-Alaska-270,3EHY6K71UQUZ,org.disa_stig.audit.plist,58,Noah Thompson,2025-02-24 03:47:46,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure",23665671
MacStudio-Mid-Atlantic-271,1DM5JDADQR4N,org.disa_stig.audit.plist,0,Frank Thomas,2025-02-24 09:34:19,macOS 15.3.1,,87190286
MacBookAir-PacificNorthWest-272,PBOB0C33S5FL,org.disa_stig.audit.plist,58,Charlotte King,2025-02-24 22:50:28,macOS 14.7.4,"audit_flags_logins
audit_flags_authentication
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_configure_capacity_notify",63687103
iMac-Southwest-273,Y1CJPJWGSNGO,org.disa_stig.audit.plist,42,Frank Thomas,2025-02-24 22:48:39,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_logins
audit_flags_administrator_actions
audit_configure_capacity_notify",36289435
MacStudio-South-274,9H6YN030KQYD,org.disa_stig.audit.plist,55,Lucas Allen,2025-02-24 18:04:58,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_authentication
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions",54292102
MacBookAir-Mid-Atlantic-275,GHX81NOXORVX,org.disa_stig.audit.plist,49,Abigail Hill,2025-02-24 04:41:09,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_group_configure
audit_flags_authentication",35912098
iMac-Southwest-276,ELDIU9L0EEHX,org.disa_stig.audit.plist,49,William Baker,2025-02-24 04:17:51,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication",99221225
MacMini-Southwest-277,P79LVPCZGNWC,org.disa_stig.audit.plist,21,Harper Adams,2025-02-24 22:27:09,macOS 14.5.0,"audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_authentication",93814138
MacStudio-Midwest-278,ZV31VEUFNMS8,org.disa_stig.audit.plist,43,Emily Wilson,2025-02-24 06:10:16,macOS 14.7.4,"audit_flags_authentication
audit_flags_logins
audit_flags_administrator_actions",17222215
MacStudio-NewEngland-279,XBOZG569TOCD,org.disa_stig.audit.plist,0,James Hall,2025-02-24 16:13:54,macOS 14.5.0,,52735558
MacStudio-Southwest-280,R3G8VV7EL64M,org.disa_stig.audit.plist,51,Noah Thompson,2025-02-24 09:44:17,macOS 14.5.0,"audit_flags_successful_auths
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_authentication
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",71358020
MacMini-MountainWest-281,0VFPQ8U5YTEQ,org.disa_stig.audit.plist,63,Charlie Davis,2025-02-24 07:03:59,macOS 14.7.4,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure
audit_flags_authentication
audit_flags_administrator_actions",85662556
MacMini-Southwest-282,UVCOIX9V1UDZ,org.disa_stig.audit.plist,68,Sophia Lewis,2025-02-24 22:34:49,macOS 15.3.1,"audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_administrator_actions",56639605
MacBookAir-Midwest-283,YTLXZUHHCB35,org.disa_stig.audit.plist,39,Isabella White,2025-02-24 14:17:18,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",98102349
MacBookPro-Midwest-284,R9SV6K5PRJT8,org.disa_stig.audit.plist,18,Charlotte King,2025-02-24 14:49:50,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_owner_configure",15123697
MacMini-Southwest-285,V3D7WRX96N7R,org.disa_stig.audit.plist,53,Mason Carter,2025-02-24 22:11:36,macOS 14.2.1,"audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_administrator_actions",49091348
iMac-Midwest-286,5G3TLRZPU5Y2,org.disa_stig.audit.plist,36,Lucas Allen,2025-02-24 22:06:31,macOS 14.2.1,"audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",27920714
MacBookAir-NewEngland-287,61OTWYNLFAN0,org.disa_stig.audit.plist,0,Bob Brown,2025-02-24 17:48:48,macOS 15.3.1,,30691330
MacBookPro-Midwest-288,QA5QFYVRMVGA,org.disa_stig.audit.plist,52,Liam Roberts,2025-02-24 14:10:05,macOS 15.3.1,"audit_set_macOS_security_policy
audit_flags_logins
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_successful_auths",93106730
MacBookPro-Southwest-289,9UUKSANK1JSD,org.disa_stig.audit.plist,37,William Baker,2025-02-24 00:08:12,macOS 14.7.4,audit_flags_successful_auths,27011367
MacMini-Southwest-290,5RVZROL6Q6WH,org.disa_stig.audit.plist,27,Alice Johnson,2025-02-24 21:13:52,macOS 14.5.0,audit_flags_successful_auths,55193893
MacMini-Midwest-291,YFHYO65DMYK6,org.disa_stig.audit.plist,36,William Baker,2025-02-24 17:41:10,macOS 15.3.1,"audit_flags_successful_auths
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_administrator_actions",07146854
iMac-PacificNorthWest-292,KBAY02JO9ZWK,org.disa_stig.audit.plist,29,Ethan Walker,2025-02-24 10:48:12,macOS 15.3.1,"audit_flags_authentication
audit_files_owner_configure
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure",77907349
MacMini-Southeast-293,876UPH1ZH05D,org.disa_stig.audit.plist,57,Bob Brown,2025-02-24 20:13:33,macOS 14.2.1,"audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_owner_configure",60353906
iMac-Southwest-294,IAKUEAF3TVW0,org.disa_stig.audit.plist,18,Amelia Wright,2025-02-24 21:06:16,macOS 14.7.4,"audit_flags_authentication
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins
audit_flags_successful_auths
audit_files_owner_configure",63687108
MacMini-MountainWest-295,14NV5J040ZU4,org.disa_stig.audit.plist,37,Ethan Walker,2025-02-24 14:25:53,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_successful_auths",52389158
MacStudio-South-296,PACAU20D50E7,org.disa_stig.audit.plist,22,Abigail Hill,2025-02-24 05:21:19,macOS 15.3.1,audit_flags_successful_auths,49089043
MacBookAir-Alaska-297,FDX75IS70RWI,org.disa_stig.audit.plist,19,David Clark,2025-02-24 06:22:47,macOS 14.5.0,"audit_flags_successful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_configure_capacity_notify",31647265
MacStudio-Alaska-298,NSD8ZG7YYDRF,org.disa_stig.audit.plist,44,Harper Adams,2025-02-24 12:18:18,macOS 15.3.1,"audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths",53491705
