Computer Name,Serial Number,Compliance - mSCP Version,Compliance - Failed mSCP Results Count,Full Name,Last Inventory Update,Operating System,Compliance - Failed mSCP Result List,Asset Tag
MacStudio-Mid-Atlantic-186,U6WL31ZZTHMC,org.disa_stig.audit.plist,70,David Clark,2025-03-17 15:35:21,macOS 14.2.1,"audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_logins",13391554
MacMini-PacificNorthWest-187,I2XOMW9LR0ZO,org.disa_stig.audit.plist,0,Ava Martinez,2025-03-17 11:21:02,macOS 15.3.1,,87861071
MacMini-NorthCentral-188,35NCJBXXT1FI,org.disa_stig.audit.plist,25,Ava Martinez,2025-03-17 00:19:47,macOS 15.3.1,"audit_flags_logins
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_successful_auths",94190999
MacMini-NewEngland-189,WY0T5073DXFS,org.disa_stig.audit.plist,34,Benjamin Young,2025-03-17 21:14:35,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_flags_authentication
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_logins
audit_set_macOS_security_policy
audit_files_group_configure",78492708
MacMini-PacificNorthWest-190,8N3VNNJHAO45,org.disa_stig.audit.plist,0,Liam Roberts,2025-03-17 01:25:52,macOS 14.7.4,,39256260
MacStudio-Southeast-191,AOEIYB69W4VG,org.disa_stig.audit.plist,52,Jane Smith,2025-03-17 16:42:40,macOS 14.2.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_authentication
audit_flags_logins
audit_configure_capacity_notify
audit_flags_successful_auths",30409410
MacStudio-Mid-Atlantic-192,CFJD20PVE0QG,org.disa_stig.audit.plist,0,Bob Brown,2025-03-17 13:44:39,macOS 15.3.1,,37078778
iMac-Midwest-193,7RPMSSJBZNLW,org.disa_stig.audit.plist,24,Abigail Hill,2025-03-17 23:22:48,macOS 14.7.4,"audit_flags_administrator_actions
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_successful_auths",69498771
MacBookPro-NorthCentral-194,LPQMDJOQQ35C,org.disa_stig.audit.plist,6,Frank Thomas,2025-03-17 21:30:49,macOS 14.7.4,"audit_flags_authentication
audit_set_macOS_security_policy",71505021
MacStudio-Midwest-195,GMGS4F0LX7R9,org.disa_stig.audit.plist,0,Michael Scott,2025-03-17 01:35:17,macOS 14.5.0,,47895950
MacBookPro-Mid-Atlantic-196,LVHY2HTHI3A5,org.disa_stig.audit.plist,9,William Baker,2025-03-17 01:23:43,macOS 14.5.0,"audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_unsuccessful_auths",82409616
MacMini-Alaska-197,V6O7A29LF8BM,org.disa_stig.audit.plist,18,Benjamin Young,2025-03-17 19:34:23,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_administrator_actions",56809349
MacStudio-NewEngland-198,4IG3H38NBPIS,org.disa_stig.audit.plist,46,Grace Lee,2025-03-17 12:44:21,macOS 14.7.4,"audit_flags_administrator_actions
audit_set_macOS_security_policy",93907043
MacBookAir-Mid-Atlantic-199,H3V5654L3NYX,org.disa_stig.audit.plist,39,William Baker,2025-03-17 14:04:15,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_authentication
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_configure_capacity_notify
audit_files_owner_configure",25571731
MacMini-Southwest-200,7ZM719GLJTS5,org.disa_stig.audit.plist,6,Ethan Walker,2025-03-17 22:44:09,macOS 14.5.0,"audit_flags_authentication
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_successful_auths",09175106
iMac-Midwest-201,SOPCPAQL1S4I,org.disa_stig.audit.plist,30,Alexander Moore,2025-03-17 18:12:05,macOS 14.2.1,"audit_flags_administrator_actions
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication",17421362
iMac-NorthCentral-202,BFE9MFKGTXHQ,org.disa_stig.audit.plist,7,Liam Roberts,2025-03-17 09:33:46,macOS 14.5.0,"audit_flags_logins
audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_authentication
audit_files_group_configure
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths",56299381
iMac-Southeast-203,IR9509IK2011,org.disa_stig.audit.plist,0,Frank Thomas,2025-03-17 19:55:22,macOS 14.2.1,,97278551
MacMini-MountainWest-204,S26QTS1J3Z45,org.disa_stig.audit.plist,30,John Doe,2025-03-17 09:43:59,macOS 14.5.0,"audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths",12894093
MacStudio-South-205,NA96TUSLNF43,org.disa_stig.audit.plist,6,Charlotte King,2025-03-17 04:54:19,macOS 14.7.4,"audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",13741032
MacBookPro-PacificNorthWest-206,ZUHIIU2NU75C,org.disa_stig.audit.plist,43,Mason Carter,2025-03-17 00:12:48,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_logins",55590472
MacMini-NorthCentral-207,C5MRFFKPXUA3,org.disa_stig.audit.plist,0,Lucas Allen,2025-03-17 00:37:11,macOS 14.5.0,,53439104
MacBookAir-South-208,2095H9WTNXGX,org.disa_stig.audit.plist,21,Grace Lee,2025-03-17 09:26:57,macOS 14.7.4,"audit_flags_successful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure",05177296
MacBookPro-MountainWest-209,RRJJCF8D5V57,org.disa_stig.audit.plist,13,Emma Anderson,2025-03-17 14:55:59,macOS 14.7.4,"audit_flags_authentication
audit_flags_successful_auths
audit_flags_unsuccessful_auths",35828561
MacMini-MountainWest-210,SRI1ZOEVQZXM,org.disa_stig.audit.plist,63,Henry Martin,2025-03-17 22:00:01,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_files_group_configure",91289598
MacBookAir-Mid-Atlantic-211,1P5E2U3QST2C,org.disa_stig.audit.plist,29,Amelia Wright,2025-03-17 21:30:10,macOS 14.5.0,audit_set_macOS_security_policy,22650955
MacBookAir-South-212,O96WJY4J1C1L,org.disa_stig.audit.plist,27,Mason Carter,2025-03-17 00:33:32,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_logins
audit_configure_capacity_notify
audit_flags_authentication",31885173
MacBookPro-NewEngland-213,VYLCWXLCDFZK,org.disa_stig.audit.plist,62,William Baker,2025-03-17 06:19:11,macOS 14.7.4,"audit_files_group_configure
audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_flags_logins",76630282
MacBookAir-NorthCentral-214,KKS7VBD0REQ0,org.disa_stig.audit.plist,49,Emily Wilson,2025-03-17 09:25:45,macOS 14.7.4,audit_flags_logins,72205183
MacBookPro-PacificNorthWest-215,HWT5PSCKLJTE,org.disa_stig.audit.plist,51,Olivia Harris,2025-03-17 09:46:29,macOS 15.3.1,"audit_flags_authentication
audit_files_owner_configure
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_unsuccessful_auths",97396629
MacStudio-MountainWest-216,I8EGUE2FA13X,org.disa_stig.audit.plist,19,John Doe,2025-03-17 02:45:03,macOS 14.7.4,"audit_flags_administrator_actions
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_group_configure",35097911
MacMini-NewEngland-217,BD9H070L95K6,org.disa_stig.audit.plist,45,Bob Brown,2025-03-17 15:01:08,macOS 14.2.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths",36247784
MacStudio-South-218,4XHH9MH5OV45,org.disa_stig.audit.plist,53,Henry Martin,2025-03-17 04:25:48,macOS 14.2.1,"audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_group_configure",51544017
MacBookAir-Southwest-219,LTQE304MWFGD,org.disa_stig.audit.plist,46,Olivia Harris,2025-03-17 09:15:41,macOS 14.5.0,"audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_files_owner_configure",13163672
MacBookPro-Alaska-220,8KTCJ4CBURXX,org.disa_stig.audit.plist,45,Ethan Walker,2025-03-17 19:22:50,macOS 14.5.0,audit_flags_unsuccessful_auths,66758341
MacMini-NewEngland-221,DT82QVO2LN3F,org.disa_stig.audit.plist,46,John Doe,2025-03-17 00:24:36,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_authentication
audit_files_group_configure
audit_flags_logins
audit_flags_successful_auths
audit_configure_capacity_notify",85614465
MacMini-Alaska-222,I7KZZ81I1AVK,org.disa_stig.audit.plist,53,Olivia Harris,2025-03-17 19:14:52,macOS 14.5.0,"audit_files_owner_configure
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_successful_auths
audit_flags_logins",74562699
MacBookPro-NewEngland-223,0DJ9LCP01BUS,org.disa_stig.audit.plist,0,Ethan Walker,2025-03-17 17:23:14,macOS 15.3.1,,13088828
MacStudio-NorthCentral-224,8C5CFASVGS5H,org.disa_stig.audit.plist,28,Noah Thompson,2025-03-17 14:12:33,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_authentication
audit_flags_administrator_actions
audit_files_owner_configure",88170720
iMac-PacificNorthWest-225,638Z8Y7SJ5GC,org.disa_stig.audit.plist,28,Michael Scott,2025-03-17 04:47:00,macOS 15.3.1,"audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_successful_auths",59534306
iMac-South-226,X9FPZ6X5NOMO,org.disa_stig.audit.plist,52,David Clark,2025-03-17 07:37:18,macOS 14.7.4,"audit_flags_successful_auths
audit_files_owner_configure
audit_flags_logins
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_authentication",85149402
MacMini-NorthCentral-227,6YCP9NZJF2AR,org.disa_stig.audit.plist,48,Charlotte King,2025-03-17 16:06:03,macOS 14.7.4,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_logins
audit_flags_administrator_actions
audit_configure_capacity_notify",02863894
MacMini-NorthCentral-228,AFTISMAO7U1U,org.disa_stig.audit.plist,64,Grace Lee,2025-03-17 16:38:54,macOS 14.2.1,audit_flags_successful_auths,20764757
MacBookPro-South-229,L6OLG2UMV0AL,org.disa_stig.audit.plist,64,Michael Scott,2025-03-17 08:07:05,macOS 14.7.4,"audit_files_owner_configure
audit_files_group_configure
audit_set_macOS_security_policy",44448740
MacBookPro-Southwest-230,CQVKSUVZ1MEB,org.disa_stig.audit.plist,11,John Doe,2025-03-17 18:57:54,macOS 14.5.0,"audit_flags_authentication
audit_files_group_configure
audit_flags_administrator_actions
audit_files_owner_configure
audit_set_macOS_security_policy",20146104
MacStudio-Southeast-231,PV4OUEIY7PHV,org.disa_stig.audit.plist,39,David Clark,2025-03-17 00:19:41,macOS 14.5.0,"audit_files_group_configure
audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_owner_configure
audit_set_macOS_security_policy",13823433
MacBookAir-Mid-Atlantic-232,406V23RAC525,org.disa_stig.audit.plist,32,Michael Scott,2025-03-17 05:19:09,macOS 15.3.1,audit_flags_authentication,03980947
MacBookAir-MountainWest-233,ES10J99LUCK1,org.disa_stig.audit.plist,51,Frank Thomas,2025-03-17 09:25:19,macOS 15.3.1,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication
audit_flags_logins",24720857
MacBookPro-Mid-Atlantic-234,XIPNHQQ9CDX1,org.disa_stig.audit.plist,28,Frank Thomas,2025-03-17 11:48:39,macOS 14.2.1,"audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_successful_auths",26471791
MacBookAir-Mid-Atlantic-235,E4CAKNI2UZZB,org.disa_stig.audit.plist,0,Alice Johnson,2025-03-17 03:09:10,macOS 14.7.4,,59043824
MacBookAir-Alaska-236,1E8CBH7XK3CV,org.disa_stig.audit.plist,27,Ava Martinez,2025-03-17 15:39:31,macOS 14.5.0,"audit_files_owner_configure
audit_flags_unsuccessful_auths",75325971
MacBookPro-Southeast-237,YEHFAL2DA9LX,org.disa_stig.audit.plist,55,Mason Carter,2025-03-17 16:41:01,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure
audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths",00272201
MacBookPro-Alaska-238,Y1OV2OVI9Y5T,org.disa_stig.audit.plist,45,Benjamin Young,2025-03-17 14:15:54,macOS 14.5.0,"audit_files_group_configure
audit_flags_authentication
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_logins
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_files_owner_configure",37002592
MacMini-PacificNorthWest-239,J4QRTNEMVC3N,org.disa_stig.audit.plist,14,Liam Roberts,2025-03-17 21:22:39,macOS 14.5.0,"audit_flags_authentication
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_logins
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_unsuccessful_auths",31532797
MacMini-NorthCentral-240,KVAM1J78877L,org.disa_stig.audit.plist,0,Ethan Walker,2025-03-17 05:55:03,macOS 15.3.1,,53685732
MacStudio-Mid-Atlantic-241,LXGVXPK2YRHM,org.disa_stig.audit.plist,46,David Clark,2025-03-17 16:39:15,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_successful_auths
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_owner_configure
audit_set_macOS_security_policy",78390835
MacMini-Alaska-242,7GS64V1DD01G,org.disa_stig.audit.plist,24,Emma Anderson,2025-03-17 13:21:04,macOS 14.5.0,audit_flags_successful_auths,74848725
MacStudio-Southeast-243,D4U5MM583EJM,org.disa_stig.audit.plist,5,Lucas Allen,2025-03-17 14:48:10,macOS 14.7.4,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_administrator_actions",38965631
MacBookAir-NewEngland-244,GNZO3V3LCGRZ,org.disa_stig.audit.plist,35,William Baker,2025-03-17 08:04:30,macOS 14.7.4,"audit_flags_successful_auths
audit_flags_logins
audit_flags_authentication
audit_files_group_configure",23427820
MacBookPro-MountainWest-245,3IRD6JHVB4MA,org.disa_stig.audit.plist,43,Amelia Wright,2025-03-17 15:26:01,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_authentication
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_group_configure
audit_configure_capacity_notify",97316416
MacBookPro-Mid-Atlantic-246,M42EB3GGQ9TX,org.disa_stig.audit.plist,29,John Doe,2025-03-17 02:09:27,macOS 15.3.1,"audit_flags_logins
audit_flags_authentication
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_group_configure
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions",78761074
MacMini-Midwest-247,YJEEL7HRKONK,org.disa_stig.audit.plist,63,David Clark,2025-03-17 13:43:06,macOS 15.3.1,"audit_flags_successful_auths
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_administrator_actions
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_authentication",95561473
MacStudio-Mid-Atlantic-248,FEQEGKH8ITYB,org.disa_stig.audit.plist,28,Emily Wilson,2025-03-17 01:13:28,macOS 14.7.4,"audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_authentication
audit_files_group_configure",49010965
MacStudio-Southwest-249,RCIWE53OBIOQ,org.disa_stig.audit.plist,56,Noah Thompson,2025-03-17 08:24:39,macOS 14.2.1,"audit_flags_authentication
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_flags_logins
audit_files_group_configure",96015148
MacBookAir-Alaska-250,YPXOOCL5GN07,org.disa_stig.audit.plist,69,Frank Thomas,2025-03-17 16:37:58,macOS 14.2.1,"audit_files_group_configure
audit_flags_logins
audit_flags_administrator_actions",02576807
MacStudio-Alaska-251,F432XJZY2UJ1,org.disa_stig.audit.plist,8,Ethan Walker,2025-03-17 13:56:55,macOS 14.2.1,"audit_flags_authentication
audit_flags_administrator_actions
audit_files_owner_configure
audit_flags_unsuccessful_auths",67420803
MacMini-PacificNorthWest-252,B2876IQYBI05,org.disa_stig.audit.plist,42,Benjamin Young,2025-03-17 11:34:03,macOS 15.3.1,"audit_flags_logins
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions",93036855
MacMini-Southeast-253,GTIWP4C659RQ,org.disa_stig.audit.plist,53,Ethan Walker,2025-03-17 22:24:33,macOS 14.5.0,"audit_files_group_configure
audit_flags_successful_auths
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_flags_authentication
audit_files_owner_configure
audit_flags_logins",60730744
MacStudio-NorthCentral-254,RB5751JM9I90,org.disa_stig.audit.plist,33,Amelia Wright,2025-03-17 09:10:53,macOS 14.7.4,"audit_flags_logins
audit_flags_authentication
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_successful_auths
audit_files_owner_configure
audit_files_group_configure",63180667
MacBookAir-Alaska-255,BXCUET2R0AG8,org.disa_stig.audit.plist,5,Amelia Wright,2025-03-17 06:31:15,macOS 15.3.1,"audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_administrator_actions
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_authentication
audit_configure_capacity_notify
audit_flags_logins
audit_files_owner_configure",81756457
MacMini-Southwest-256,8NW2V2TFU3WW,org.disa_stig.audit.plist,62,Amelia Wright,2025-03-17 21:00:29,macOS 14.7.4,"audit_configure_capacity_notify
audit_flags_administrator_actions
audit_flags_unsuccessful_auths",03063997
MacBookAir-NewEngland-257,O5IEBZN2ZNBZ,org.disa_stig.audit.plist,57,Olivia Harris,2025-03-17 00:26:59,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_logins
audit_flags_successful_auths",12112626
MacBookPro-Alaska-258,TP99JB0PJKYS,org.disa_stig.audit.plist,68,Emily Wilson,2025-03-17 00:16:02,macOS 15.3.1,"audit_flags_successful_auths
audit_set_macOS_security_policy",69368950
MacMini-Southeast-259,6FK23JS24PFI,org.disa_stig.audit.plist,66,Frank Thomas,2025-03-17 15:26:51,macOS 14.7.4,"audit_files_owner_configure
audit_flags_administrator_actions",40368379
iMac-Southeast-260,22UDSURH2KQY,org.disa_stig.audit.plist,5,Alice Johnson,2025-03-17 01:13:42,macOS 14.2.1,"audit_files_owner_configure
audit_flags_authentication
audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_flags_administrator_actions",43610191
iMac-South-261,BMF5101406T1,org.disa_stig.audit.plist,31,Emma Anderson,2025-03-17 04:52:19,macOS 14.5.0,"audit_configure_capacity_notify
audit_files_group_configure",96054121
MacBookAir-Southeast-262,03J2B1BCJGCG,org.disa_stig.audit.plist,60,Sophia Lewis,2025-03-17 05:22:44,macOS 14.2.1,audit_flags_logins,37535200
MacBookPro-Mid-Atlantic-263,K07005Y64USL,org.disa_stig.audit.plist,57,Emily Wilson,2025-03-17 00:29:01,macOS 15.3.1,"audit_flags_administrator_actions
audit_flags_logins",48505379
MacMini-MountainWest-264,X1WM5NS3ZQ6L,org.disa_stig.audit.plist,46,Alexander Moore,2025-03-17 17:36:07,macOS 14.7.4,"audit_flags_authentication
audit_files_group_configure
audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_successful_auths
audit_flags_administrator_actions",39730769
iMac-Midwest-265,11UFCMCKHX7O,org.disa_stig.audit.plist,54,Sophia Lewis,2025-03-17 15:50:45,macOS 14.7.4,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_configure_capacity_notify
audit_files_group_configure
audit_flags_logins",07068924
MacBookAir-Alaska-266,8JWG22N8636D,org.disa_stig.audit.plist,59,Olivia Harris,2025-03-17 07:44:20,macOS 14.2.1,audit_set_macOS_security_policy,88673157
MacStudio-Southeast-267,2J2Y3KUUDJ5R,org.disa_stig.audit.plist,36,Frank Thomas,2025-03-17 16:47:27,macOS 14.2.1,"audit_flags_logins
audit_files_group_configure
audit_set_macOS_security_policy",97141904
iMac-PacificNorthWest-268,H3FDR5ANG928,org.disa_stig.audit.plist,0,Liam Roberts,2025-03-17 20:54:15,macOS 14.2.1,,71458438
MacBookPro-Southwest-269,HKPD87KAUZ3L,org.disa_stig.audit.plist,59,Olivia Harris,2025-03-17 05:23:02,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_logins
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_successful_auths
audit_files_group_configure
audit_set_macOS_security_policy
audit_flags_authentication",41958762
MacStudio-Alaska-270,3EHY6K71UQUZ,org.disa_stig.audit.plist,17,Noah Thompson,2025-03-17 22:06:11,macOS 14.2.1,"audit_flags_administrator_actions
audit_flags_logins
audit_files_group_configure
audit_configure_capacity_notify
audit_flags_authentication",23665671
MacStudio-Mid-Atlantic-271,1DM5JDADQR4N,org.disa_stig.audit.plist,0,Frank Thomas,2025-03-17 01:33:52,macOS 15.3.1,,87190286
MacBookAir-PacificNorthWest-272,PBOB0C33S5FL,org.disa_stig.audit.plist,65,Charlotte King,2025-03-17 05:14:59,macOS 14.7.4,"audit_files_owner_configure
audit_files_group_configure
audit_flags_administrator_actions
audit_flags_logins
audit_set_macOS_security_policy",63687103
iMac-Southwest-273,Y1CJPJWGSNGO,org.disa_stig.audit.plist,61,Frank Thomas,2025-03-17 18:54:46,macOS 15.3.1,"audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_set_macOS_security_policy
audit_files_group_configure",36289435
MacStudio-South-274,9H6YN030KQYD,org.disa_stig.audit.plist,22,Lucas Allen,2025-03-17 03:45:50,macOS 14.5.0,"audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_files_group_configure
audit_flags_authentication
audit_flags_successful_auths
audit_flags_logins",54292102
MacBookAir-Mid-Atlantic-275,GHX81NOXORVX,org.disa_stig.audit.plist,45,Abigail Hill,2025-03-17 16:41:07,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_authentication
audit_set_macOS_security_policy
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_files_group_configure
audit_flags_logins",35912098
iMac-Southwest-276,ELDIU9L0EEHX,org.disa_stig.audit.plist,32,William Baker,2025-03-17 01:10:55,macOS 14.5.0,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_files_group_configure
audit_flags_logins
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_administrator_actions",99221225
MacMini-Southwest-277,P79LVPCZGNWC,org.disa_stig.audit.plist,23,Harper Adams,2025-03-17 21:23:04,macOS 14.5.0,audit_flags_authentication,93814138
MacStudio-Midwest-278,ZV31VEUFNMS8,org.disa_stig.audit.plist,63,Emily Wilson,2025-03-17 15:14:43,macOS 14.7.4,"audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_authentication",17222215
MacStudio-NewEngland-279,XBOZG569TOCD,org.disa_stig.audit.plist,0,James Hall,2025-03-17 20:57:09,macOS 14.5.0,,52735558
MacStudio-Southwest-280,R3G8VV7EL64M,org.disa_stig.audit.plist,25,Noah Thompson,2025-03-17 22:42:29,macOS 14.5.0,"audit_files_group_configure
audit_set_macOS_security_policy
audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_successful_auths",71358020
MacMini-MountainWest-281,0VFPQ8U5YTEQ,org.disa_stig.audit.plist,55,Charlie Davis,2025-03-17 19:29:36,macOS 14.7.4,audit_files_group_configure,85662556
MacMini-Southwest-282,UVCOIX9V1UDZ,org.disa_stig.audit.plist,61,Sophia Lewis,2025-03-17 13:12:23,macOS 15.3.1,audit_flags_authentication,56639605
MacBookAir-Midwest-283,YTLXZUHHCB35,org.disa_stig.audit.plist,7,Isabella White,2025-03-17 04:30:36,macOS 14.5.0,"audit_flags_administrator_actions
audit_configure_capacity_notify",98102349
MacBookPro-Midwest-284,R9SV6K5PRJT8,org.disa_stig.audit.plist,57,Charlotte King,2025-03-17 04:28:49,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_owner_configure
audit_flags_successful_auths
audit_flags_logins
audit_flags_unsuccessful_auths",15123697
MacMini-Southwest-285,V3D7WRX96N7R,org.disa_stig.audit.plist,9,Mason Carter,2025-03-17 13:36:46,macOS 14.2.1,"audit_configure_capacity_notify
audit_files_group_configure
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_unsuccessful_auths
audit_flags_administrator_actions
audit_flags_logins",49091348
iMac-Midwest-286,5G3TLRZPU5Y2,org.disa_stig.audit.plist,69,Lucas Allen,2025-03-17 18:25:23,macOS 14.2.1,"audit_flags_logins
audit_configure_capacity_notify
audit_flags_unsuccessful_auths
audit_flags_successful_auths
audit_set_macOS_security_policy
audit_files_owner_configure
audit_flags_administrator_actions",27920714
MacBookAir-NewEngland-287,61OTWYNLFAN0,org.disa_stig.audit.plist,0,Bob Brown,2025-03-17 12:13:33,macOS 15.3.1,,30691330
MacBookPro-Midwest-288,QA5QFYVRMVGA,org.disa_stig.audit.plist,7,Liam Roberts,2025-03-17 21:28:41,macOS 15.3.1,"audit_files_owner_configure
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_successful_auths
audit_flags_authentication
audit_flags_logins",93106730
MacBookPro-Southwest-289,9UUKSANK1JSD,org.disa_stig.audit.plist,55,William Baker,2025-03-17 22:28:50,macOS 14.7.4,"audit_set_macOS_security_policy
audit_flags_administrator_actions
audit_files_owner_configure",27011367
MacMini-Southwest-290,5RVZROL6Q6WH,org.disa_stig.audit.plist,17,Alice Johnson,2025-03-17 20:35:11,macOS 14.5.0,"audit_flags_unsuccessful_auths
audit_set_macOS_security_policy
audit_files_group_configure",55193893
MacMini-Midwest-291,YFHYO65DMYK6,org.disa_stig.audit.plist,58,William Baker,2025-03-17 03:00:33,macOS 15.3.1,"audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_unsuccessful_auths
audit_files_owner_configure
audit_flags_logins",07146854
iMac-PacificNorthWest-292,KBAY02JO9ZWK,org.disa_stig.audit.plist,22,Ethan Walker,2025-03-17 18:00:02,macOS 15.3.1,"audit_flags_authentication
audit_set_macOS_security_policy
audit_files_group_configure
audit_flags_unsuccessful_auths
audit_configure_capacity_notify
audit_flags_successful_auths
audit_flags_administrator_actions
audit_flags_logins",77907349
